idmov,fecha,idpoliza,idcuenta,nombre,cargo,abono
2599,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
2600,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
2601,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
2602,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
2603,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
2604,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
2605,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
2606,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
2607,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
2608,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
2609,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
2610,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
2611,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
2612,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
2613,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
2614,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
2615,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
2616,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
2617,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
2618,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
2619,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
2620,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
2621,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
2622,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
2623,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
2624,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
2625,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
2626,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
2627,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
2628,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
2629,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
2630,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
2631,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
2632,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
2633,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
2634,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
2635,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
2636,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
2637,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
2638,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
2639,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
2640,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
2641,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
2642,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
2643,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
2644,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
2645,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
2646,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
2647,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
2648,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
2649,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
2650,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
2651,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
2652,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
2653,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
2654,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
2655,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
2656,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
2657,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
2658,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
2659,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
2660,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
2661,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
2662,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
2663,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
2664,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
2665,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
2666,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
2667,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
2668,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
2669,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
2670,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
2671,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
2672,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
2673,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
2674,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
2675,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
2676,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
2677,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
2678,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
2679,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
2680,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
2681,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
2682,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
2683,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
2684,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
2685,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
2686,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
2687,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
2688,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
2689,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
2690,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
2691,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
2692,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
2693,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
2694,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
2695,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
2696,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
2697,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
2698,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
2699,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
2700,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
2701,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
2702,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
2703,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
2704,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
2705,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
2706,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
2707,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
2708,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
2709,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
2710,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
2711,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
2712,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
2713,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
2714,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
2715,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
2716,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
2717,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
2718,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
2719,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
2720,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
2721,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
2722,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
2723,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
2724,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
2725,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
2726,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
2727,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
2728,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
2729,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
2730,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
2731,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
2732,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
2733,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
2734,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
2735,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
2736,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
2737,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
2738,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
2739,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
2740,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
2741,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
2742,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
2743,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
2744,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
2745,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
2746,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
2747,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
2748,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
2749,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
2750,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
2751,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
2752,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
2753,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
2754,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
2755,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
2756,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
2757,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
2758,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
2759,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
2760,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
2761,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
2762,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
2763,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
2764,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
2765,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
2766,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
2767,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
2768,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
2769,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
2770,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
2771,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
2772,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
2773,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
2774,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
2775,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
2776,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
2777,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
2778,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
2779,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
2780,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
2781,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
2782,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
2783,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
2784,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
2785,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
2786,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
2787,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
2788,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
2789,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
2790,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
2791,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
2792,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
2793,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
2794,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
2795,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
2796,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
2797,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
2798,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
2799,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
2800,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
2801,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
2802,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
2803,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
2804,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
2805,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
2806,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
2807,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
2808,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
2809,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
2810,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
2811,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
2812,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
2813,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
2814,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
2815,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
2816,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
2817,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
2818,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
2819,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
2820,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
2821,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
2822,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
2823,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
2824,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
2825,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
2826,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
2827,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
2828,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
2829,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
2830,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
2831,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
2832,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
2833,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
2834,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
2835,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
2836,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
2837,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
2838,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
2839,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
2840,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
2841,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
2842,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
2843,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
2844,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
2845,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
2846,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
2847,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
2848,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
2849,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
2850,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
2851,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
2852,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
2853,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
2854,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
2855,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
2856,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
2857,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
2858,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
2859,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
2860,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
2861,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
2862,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
2863,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
2864,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
2865,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
2866,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
2867,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
2868,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
2869,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
2870,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
2871,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
2872,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
2873,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
2874,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
2875,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
2876,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
2877,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
2878,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
2879,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
2880,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
2881,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
2882,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
2883,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
2884,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
2885,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
2886,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
2887,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
2888,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
2889,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
2890,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
2891,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
2892,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
2893,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
2894,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
2895,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
2896,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
2897,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
2898,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
2899,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
2900,2022-08-24 12:42:29.0,22,33,'Cetes',0.0,997.87
2901,2022-08-24 12:43:00.0,22,17,'BBVA Libretón',997.87,0.0
2902,2022-08-24 16:37:45.0,23,17,'BBVA Libretón',510.0,0.0
2903,2022-08-24 16:38:21.0,23,30,'Comisiones BBVA',90.0,0.0
2904,2022-08-24 16:38:45.0,23,39,'Bancomer Nómina',0.0,600.0
2905,2022-08-24 16:42:06.0,24,17,'BBVA Libretón',0.0,4000.0
2906,2022-08-24 16:42:25.0,24,24,'Renta El Marqués',4000.0,0.0
2907,2022-08-29 11:33:24.0,25,17,'BBVA Libretón',0.0,1.26
2908,2022-08-17 11:08:18.0,2,41,'BBVA Renault',0.0,215712.97
2909,2022-08-17 11:08:49.0,3,39,'Bancomer Nómina',0.0,27725.22
2910,2022-08-17 11:10:32.0,4,33,'Cetes',1029.11,0.0
2911,2022-08-17 11:12:12.0,5,32,'Sura Afore',21506.94,0.0
2912,2022-08-17 11:14:26.0,6,67,'Caja CGV socio',806.0,0.0
2913,2022-08-17 11:15:17.0,7,34,'Cgv Préstamo coche',0.0,23291.13
2914,2022-08-17 20:06:41.0,8,17,'BBVA Libretón',1917.72,0.0
2915,2022-08-17 20:07:17.0,8,20,'Doctorado',0.0,1917.72
2916,2022-08-17 20:08:33.0,9,36,'BBVA Azul',0.0,8000.0
2917,2022-08-17 20:09:58.0,9,71,'Gastos diversos',8000.0,0.0
2918,2022-08-17 20:11:02.0,10,37,'Citi Oro',0.0,22452.75
2919,2022-08-17 20:11:25.0,10,71,'Gastos diversos',22452.75,0.0
2920,2022-08-17 20:13:55.0,4,17,'BBVA Libretón',0.0,1029.11
2921,2022-08-17 20:23:51.0,5,66,'Aportaciones',0.0,21506.94
2922,2022-08-17 20:25:20.0,6,17,'BBVA Libretón',0.0,806.0
2923,2022-08-17 20:38:07.0,3,48,'Renault Stepway',27725.22,0.0
2924,2022-08-17 20:38:22.0,2,48,'Renault Stepway',215712.97,0.0
2925,2022-08-17 20:38:38.0,7,48,'Renault Stepway',23291.13,0.0
2926,2022-08-17 20:46:30.0,11,36,'BBVA Azul',0.0,759.0
2927,2022-08-17 20:47:57.0,12,17,'BBVA Libretón',0.0,80.0
2928,2022-08-17 20:48:42.0,11,25,'Luz El Marqués',223.0,0.0
2929,2022-08-17 20:48:56.0,11,71,'Gastos diversos',536.0,0.0
2930,2022-08-17 20:49:15.0,12,36,'BBVA Azul',80.0,0.0
2931,2022-08-18 09:03:32.0,13,37,'Citi Oro',0.0,1193.44
2932,2022-08-18 16:32:19.0,14,37,'Citi Oro',0.0,500.0
2933,2022-08-18 16:32:27.0,15,37,'Citi Oro',0.0,1500.0
2934,2022-08-18 16:33:29.0,14,75,'Gasolina',500.0,0.0
2935,2022-08-18 16:33:47.0,15,46,'Doctorado',1500.0,0.0
2936,2022-08-19 12:11:01.0,16,67,'Caja CGV socio',0.0,500.0
2937,2022-08-19 12:11:18.0,16,71,'Gastos diversos',500.0,0.0
2938,2022-08-21 18:17:48.0,17,37,'Citi Oro',0.0,148.0
2939,2022-08-21 18:17:54.0,18,37,'Citi Oro',0.0,98.0
2940,2022-08-21 18:20:51.0,17,78,'Medicamentos',148.0,0.0
2941,2022-08-21 18:21:04.0,18,71,'Gastos diversos',98.0,0.0
2942,2022-08-21 18:24:33.0,13,31,'Comisiones Citi',883.44,0.0
2943,2022-08-21 18:24:38.0,13,31,'Comisiones Citi',168.65,0.0
2944,2022-08-23 16:29:23.0,19,36,'BBVA Azul',0.0,510.4
2945,2022-08-23 16:29:40.0,19,30,'Comisiones BBVA',510.4,0.0
2946,2022-08-23 16:31:31.0,13,31,'Comisiones Citi',141.35,0.0
2947,2022-08-24 12:20:43.0,20,18,'Citi Perfiles',2500.0,0.0
2948,2022-08-24 12:20:48.0,21,18,'Citi Perfiles',0.0,2500.0
2949,2022-08-24 12:23:19.0,20,22,'Servicios varios',0.0,2500.0
2950,2022-08-24 12:23:33.0,21,17,'BBVA Libretón',2500.0,0.0
